timestamp,open,high,low,close,volume
2023-03-01 00:36:00+00:00,23185.41,23185.41,23185.03,23185.21,0.11050134
2023-03-01 00:38:00+00:00,23198.93,23198.93,23197.15,23197.15,0.10172
2023-03-01 00:39:00+00:00,23183.33,23186.27,23183.33,23185.73,0.10989638
2023-03-01 00:42:00+00:00,23180.01,23185.6,23178.82,23185.6,0.1273202
2023-03-01 00:43:00+00:00,23174.41,23174.41,23156.36,23156.36,0.25004241
2023-03-01 00:44:00+00:00,23152.91,23155.46,23139.69,23139.69,1.52511328
2023-03-01 00:45:00+00:00,23142.67,23142.67,23142.67,23142.67,4.668e-05
2023-03-01 00:46:00+00:00,23144.79,23146.54,23132.99,23132.99,0.23510518
2023-03-01 00:48:00+00:00,23118.66,23118.66,23096.71,23099.1,1.17585026
2023-03-01 00:49:00+00:00,23092.6,23096.59,23092.6,23096.59,0.37497196
2023-03-01 00:50:00+00:00,23082.89,23082.89,23055.0,23066.19,0.79175203
2023-03-01 00:51:00+00:00,23066.9,23086.38,23051.21,23057.6,2.10517834
2023-03-01 00:52:00+00:00,23061.36,23070.84,23039.54,23039.54,0.26589715
2023-03-01 00:53:00+00:00,23033.94,23051.26,23022.61,23051.26,3.82731432
2023-03-01 00:54:00+00:00,23050.83,23051.45,23026.54,23026.81,0.1028
2023-03-01 00:55:00+00:00,23029.56,23044.69,23026.84,23034.78,1.6838475
2023-03-01 00:56:00+00:00,23033.54,23052.39,23033.54,23052.39,1.0258966
2023-03-01 00:57:00+00:00,23060.63,23104.1,23057.88,23103.77,1.802881
2023-03-01 00:58:00+00:00,23107.13,23107.13,23080.78,23080.78,1.77184709
2023-03-01 00:59:00+00:00,23088.83,23100.26,23088.83,23100.26,0.26472162
2023-03-01 01:00:00+00:00,23095.69,23097.29,23073.89,23073.89,0.88269341
2023-03-01 01:01:00+00:00,23088.83,23112.29,23088.83,23107.9,0.38578
2023-03-01 01:02:00+00:00,23113.02,23117.51,23112.15,23114.99,0.42511961
2023-03-01 01:03:00+00:00,23115.47,23116.26,23106.09,23116.26,1.04684545
2023-03-01 01:04:00+00:00,23116.38,23116.38,23104.93,23109.26,1.13547297
2023-03-01 01:05:00+00:00,23113.8,23115.34,23106.03,23115.34,0.24
2023-03-01 01:06:00+00:00,23118.84,23118.84,23117.36,23117.36,0.05057412
2023-03-01 01:07:00+00:00,23119.63,23135.12,23119.63,23135.12,0.20535541
2023-03-01 01:09:00+00:00,23128.1,23129.91,23119.57,23120.59,0.30343797
2023-03-01 01:10:00+00:00,23118.94,23149.51,23118.94,23146.19,1.45658495
2023-03-01 01:13:00+00:00,23154.39,23158.88,23154.39,23158.6,0.098
2023-03-01 01:14:00+00:00,23158.88,23161.14,23154.09,23154.09,0.28393397
2023-03-01 01:15:00+00:00,23155.02,23155.02,23152.87,23152.87,0.11996246
2023-03-01 01:16:00+00:00,23155.56,23156.97,23145.45,23145.45,0.26278654
2023-03-01 01:17:00+00:00,23137.99,23159.88,23136.66,23159.88,0.10853856
2023-03-01 01:19:00+00:00,23160.24,23160.24,23135.4,23135.4,0.41265298
2023-03-01 01:22:00+00:00,23144.03,23147.42,23131.83,23147.42,0.17627049
2023-03-01 01:23:00+00:00,23149.0,23149.0,23146.51,23147.06,0.14878862
2023-03-01 01:25:00+00:00,23137.47,23140.19,23137.47,23139.86,0.11544412
2023-03-01 01:26:00+00:00,23138.99,23145.25,23138.59,23139.72,0.26582893
2023-03-01 01:29:00+00:00,23144.88,23174.26,23144.88,23169.3,1.57265223
2023-03-01 01:30:00+00:00,23173.26,23189.95,23172.88,23189.67,0.76580019
2023-03-01 01:32:00+00:00,23191.63,23210.82,23191.14,23207.28,2.52481324
2023-03-01 01:33:00+00:00,23222.69,23245.64,23221.55,23240.99,1.64342651
2023-03-01 01:34:00+00:00,23239.57,23267.54,23233.54,23258.88,0.74070513
2023-03-01 01:35:00+00:00,23273.02,23273.02,23224.21,23224.21,0.13404205
2023-03-01 01:36:00+00:00,23227.21,23228.87,23215.72,23216.13,0.30549484
2023-03-01 01:37:00+00:00,23222.97,23224.81,23219.58,23219.58,0.14010415
2023-03-01 01:38:00+00:00,23221.03,23221.03,23221.03,23221.03,0.03444
2023-03-01 01:39:00+00:00,23219.88,23243.16,23219.88,23243.16,1.64522388
2023-03-01 01:40:00+00:00,23245.03,23245.03,23217.44,23224.44,0.05202441
2023-03-01 01:41:00+00:00,23222.04,23229.42,23222.04,23228.63,0.2250564
2023-03-01 01:42:00+00:00,23234.22,23234.22,23220.98,23223.72,0.25486779
2023-03-01 01:43:00+00:00,23223.07,23230.79,23213.35,23213.35,0.40568169
2023-03-01 01:44:00+00:00,23215.49,23236.69,23215.49,23236.33,0.33607425
2023-03-01 01:45:00+00:00,23242.87,23242.87,23230.91,23230.91,0.03447276
2023-03-01 01:46:00+00:00,23229.78,23243.73,23229.0,23243.73,0.0345625
2023-03-01 01:48:00+00:00,23239.82,23249.31,23238.53,23249.31,0.08810299
2023-03-01 01:49:00+00:00,23251.78,23251.78,23241.76,23244.15,0.10424875
2023-03-01 01:50:00+00:00,23257.47,23257.47,23249.22,23254.35,0.122503
2023-03-01 01:51:00+00:00,23258.05,23260.1,23258.05,23260.1,0.00012634
2023-03-01 01:52:00+00:00,23258.62,23273.55,23258.62,23273.55,0.12828277
2023-03-01 01:53:00+00:00,23283.5,23284.23,23262.87,23262.87,0.11049101
2023-03-01 01:54:00+00:00,23260.54,23260.54,23260.54,23260.54,0.024
2023-03-01 01:55:00+00:00,23254.09,23259.27,23251.24,23256.56,0.51647285
2023-03-01 01:56:00+00:00,23266.52,23266.52,23254.37,23254.37,0.03123804
2023-03-01 01:58:00+00:00,23239.04,23254.37,23239.04,23250.39,0.5499928
2023-03-01 01:59:00+00:00,23248.69,23256.92,23248.69,23255.1,0.17677024
2023-03-01 02:00:00+00:00,23253.8,23256.25,23253.46,23256.25,0.30002612
2023-03-01 02:02:00+00:00,23258.06,23258.06,23243.86,23243.86,0.19885497
2023-03-01 02:04:00+00:00,23241.65,23241.65,23240.29,23240.35,0.08656862
2023-03-01 02:06:00+00:00,23239.31,23247.44,23238.27,23247.44,0.00018645
2023-03-01 02:07:00+00:00,23242.23,23249.38,23242.23,23248.28,0.77379132
2023-03-01 02:11:00+00:00,23262.03,23262.03,23262.03,23262.03,9.848e-05
2023-03-01 02:12:00+00:00,23259.16,23261.08,23259.16,23259.59,0.08588512
2023-03-01 02:14:00+00:00,23255.84,23255.84,23253.89,23255.84,0.23151635
2023-03-01 02:15:00+00:00,23264.51,23270.69,23261.57,23269.1,0.29752883
2023-03-01 02:17:00+00:00,23272.92,23272.92,23271.25,23271.25,0.1069143
2023-03-01 02:18:00+00:00,23270.84,23280.98,23270.84,23280.98,0.00759036
2023-03-01 02:19:00+00:00,23280.98,23282.71,23280.98,23282.71,0.05200478
2023-03-01 02:22:00+00:00,23282.56,23282.56,23272.59,23272.59,0.46402616
2023-03-01 02:23:00+00:00,23270.27,23270.27,23254.78,23254.78,0.05592635
2023-03-01 02:24:00+00:00,23254.16,23254.16,23249.46,23249.46,0.00012953
2023-03-01 02:25:00+00:00,23252.56,23255.96,23252.56,23254.4,0.38217402
2023-03-01 02:26:00+00:00,23257.39,23262.72,23257.39,23262.72,0.08926978
2023-03-01 02:27:00+00:00,23267.9,23270.37,23266.08,23266.08,0.3485
2023-03-01 02:28:00+00:00,23263.58,23264.95,23262.13,23262.13,0.03451761
2023-03-01 02:29:00+00:00,23262.13,23262.13,23244.87,23247.42,0.23656541
2023-03-01 02:30:00+00:00,23244.8,23244.8,23239.37,23240.3,0.099662
2023-03-01 02:31:00+00:00,23240.26,23240.29,23239.05,23239.05,0.08646578
2023-03-01 02:32:00+00:00,23239.82,23253.8,23239.82,23253.8,0.19014181
2023-03-01 02:33:00+00:00,23253.67,23253.67,23253.67,23253.67,0.00012385
2023-03-01 02:34:00+00:00,23251.75,23281.65,23249.64,23280.55,0.37821699
2023-03-01 02:35:00+00:00,23278.87,23286.56,23278.87,23286.56,0.05105665
2023-03-01 02:36:00+00:00,23286.86,23291.67,23286.86,23289.77,0.23782435
2023-03-01 02:37:00+00:00,23290.37,23290.37,23287.05,23287.05,0.24378153
2023-03-01 02:38:00+00:00,23287.39,23287.39,23279.87,23279.87,0.29364395
2023-03-01 02:39:00+00:00,23270.39,23284.79,23270.39,23277.91,0.64431971
2023-03-01 02:40:00+00:00,23281.29,23282.24,23279.97,23279.97,0.14556285
2023-03-01 02:41:00+00:00,23283.31,23293.82,23283.31,23293.82,0.09010891
2023-03-01 02:43:00+00:00,23293.38,23304.87,23293.38,23304.87,0.219104
2023-03-01 02:44:00+00:00,23308.67,23317.22,23290.23,23290.23,1.4698175
2023-03-01 02:47:00+00:00,23292.31,23293.43,23291.62,23293.43,0.05215319
2023-03-01 02:49:00+00:00,23293.3,23294.22,23291.62,23294.22,0.05214717
2023-03-01 02:50:00+00:00,23297.48,23298.95,23297.48,23298.95,0.10304266
2023-03-01 02:52:00+00:00,23302.33,23302.33,23296.97,23299.3,0.16204593
2023-03-01 02:53:00+00:00,23304.92,23307.87,23304.92,23307.87,0.01591604
2023-03-01 02:54:00+00:00,23309.21,23310.93,23306.87,23306.87,0.26462038
2023-03-01 02:55:00+00:00,23308.35,23308.35,23303.16,23303.16,0.21116989
2023-03-01 02:56:00+00:00,23304.67,23309.77,23304.6,23304.6,0.13648413
2023-03-01 02:57:00+00:00,23307.56,23321.15,23307.56,23321.15,0.085899
2023-03-01 02:58:00+00:00,23323.44,23331.06,23323.44,23331.06,0.05047626
2023-03-01 03:00:00+00:00,23331.82,23331.82,23317.39,23317.62,0.16194241
2023-03-01 03:01:00+00:00,23317.15,23319.7,23316.32,23318.36,0.11563657
2023-03-01 03:02:00+00:00,23317.72,23317.72,23317.72,23317.72,5.151e-05
2023-03-01 03:03:00+00:00,23311.54,23314.45,23311.54,23314.45,0.05830881
2023-03-01 03:04:00+00:00,23315.46,23328.59,23315.46,23328.59,0.16758727
2023-03-01 03:06:00+00:00,23332.92,23347.03,23332.92,23347.03,0.1811436
2023-03-01 03:07:00+00:00,23347.58,23353.95,23347.58,23352.78,0.95583653
2023-03-01 03:08:00+00:00,23352.78,23352.78,23338.22,23345.78,2.91036584
2023-03-01 03:09:00+00:00,23334.66,23341.93,23321.15,23323.85,2.18879955
2023-03-01 03:10:00+00:00,23314.57,23314.57,23312.74,23313.39,0.42989839
2023-03-01 03:11:00+00:00,23317.48,23323.62,23317.48,23323.62,0.23857373
2023-03-01 03:12:00+00:00,23326.34,23328.19,23321.15,23321.15,0.15438217
2023-03-01 03:13:00+00:00,23321.05,23384.29,23321.05,23384.29,7.1090325
2023-03-01 03:14:00+00:00,23400.52,23440.56,23396.79,23440.24,0.73286368
2023-03-01 03:15:00+00:00,23439.92,23470.9,23439.92,23462.56,2.46073007
2023-03-01 03:16:00+00:00,23478.55,23483.67,23459.39,23459.39,0.06758673
2023-03-01 03:17:00+00:00,23456.94,23486.26,23456.94,23481.17,0.35975149
2023-03-01 03:18:00+00:00,23474.0,23493.22,23445.66,23445.66,4.19479677
2023-03-01 03:19:00+00:00,23430.33,23432.67,23418.81,23423.28,0.44662272
2023-03-01 03:20:00+00:00,23437.49,23443.45,23431.06,23438.67,0.77946766
2023-03-01 03:21:00+00:00,23417.07,23417.07,23406.93,23407.28,0.18070005
2023-03-01 03:22:00+00:00,23404.56,23418.2,23397.32,23418.2,0.85378902
2023-03-01 03:23:00+00:00,23416.24,23431.28,23416.24,23428.4,0.0553569
2023-03-01 03:24:00+00:00,23439.0,23450.57,23419.11,23419.12,0.70319005
2023-03-01 03:25:00+00:00,23425.74,23447.26,23413.68,23443.56,1.2748413
2023-03-01 03:26:00+00:00,23444.88,23463.82,23444.88,23451.5,2.91614478
2023-03-01 03:27:00+00:00,23455.87,23457.09,23452.29,23457.09,0.21013091
2023-03-01 03:28:00+00:00,23458.53,23458.53,23421.48,23421.48,0.36593552
2023-03-01 03:30:00+00:00,23436.44,23447.6,23436.44,23446.88,1.09185641
2023-03-01 03:31:00+00:00,23453.53,23471.56,23453.53,23471.56,0.17218178
2023-03-01 03:32:00+00:00,23467.5,23467.54,23467.5,23467.54,0.05505331
2023-03-01 03:33:00+00:00,23459.54,23459.54,23453.58,23453.58,0.41930525
2023-03-01 03:34:00+00:00,23458.86,23464.65,23458.86,23464.54,0.13968492
2023-03-01 03:35:00+00:00,23472.02,23486.79,23472.02,23486.79,0.08632597
2023-03-01 03:37:00+00:00,23483.59,23483.59,23482.2,23482.2,0.08
2023-03-01 03:38:00+00:00,23479.8,23479.8,23459.82,23459.82,0.27196503
2023-03-01 03:39:00+00:00,23461.16,23464.12,23445.4,23445.4,0.13675766
2023-03-01 03:40:00+00:00,23447.31,23455.27,23447.31,23455.27,0.08526
2023-03-01 03:41:00+00:00,23455.5,23461.22,23455.5,23461.22,0.00021784
2023-03-01 03:42:00+00:00,23460.26,23471.55,23460.26,23471.55,0.07409696
2023-03-01 03:43:00+00:00,23467.38,23484.67,23467.38,23482.62,0.56028959
2023-03-01 03:45:00+00:00,23482.62,23482.62,23463.99,23463.99,0.04807173
2023-03-01 03:47:00+00:00,23456.32,23460.18,23456.32,23460.18,0.10708356
2023-03-01 03:48:00+00:00,23460.28,23460.28,23430.09,23431.27,1.52094995
2023-03-01 03:49:00+00:00,23419.99,23429.8,23419.99,23429.8,0.0440528
2023-03-01 03:52:00+00:00,23428.22,23428.22,23426.08,23426.08,0.05007545
2023-03-01 03:53:00+00:00,23427.01,23427.01,23405.38,23409.1,0.37309085
2023-03-01 03:54:00+00:00,23424.68,23426.54,23419.13,23419.13,0.46130916
2023-03-01 03:55:00+00:00,23421.61,23429.39,23421.61,23429.39,0.00017728
2023-03-01 03:57:00+00:00,23430.82,23431.72,23430.82,23431.72,0.0958
2023-03-01 03:58:00+00:00,23427.43,23436.64,23427.43,23436.64,0.65626272
2023-03-01 03:59:00+00:00,23439.87,23451.49,23439.87,23451.49,0.10100219
2023-03-01 04:03:00+00:00,23436.4,23437.8,23436.36,23436.37,0.25234202
2023-03-01 04:04:00+00:00,23436.95,23439.34,23436.95,23439.34,0.09184961
2023-03-01 04:08:00+00:00,23432.47,23432.47,23432.06,23432.06,0.05
2023-03-01 04:10:00+00:00,23437.58,23438.36,23437.58,23438.36,0.05104676
2023-03-01 04:13:00+00:00,23435.27,23435.27,23435.15,23435.15,0.05025602
2023-03-01 04:14:00+00:00,23427.74,23430.06,23423.09,23429.97,1.03057492
2023-03-01 04:15:00+00:00,23429.97,23453.87,23429.02,23453.87,2.06416169
2023-03-01 04:16:00+00:00,23460.59,23460.59,23460.59,23460.59,0.0036
2023-03-01 04:17:00+00:00,23461.94,23469.73,23459.49,23459.49,0.11104235
2023-03-01 04:18:00+00:00,23453.68,23453.68,23441.46,23441.46,0.03488469
2023-03-01 04:20:00+00:00,23443.6,23454.02,23443.6,23454.02,0.05099189
2023-03-01 04:21:00+00:00,23464.55,23471.99,23463.69,23471.99,0.18088934
2023-03-01 04:22:00+00:00,23475.93,23479.63,23475.38,23479.63,0.19576
2023-03-01 04:23:00+00:00,23477.18,23477.18,23452.99,23457.35,0.43131051
2023-03-01 04:24:00+00:00,23460.15,23465.71,23460.15,23465.71,0.18976525
2023-03-01 04:26:00+00:00,23464.16,23471.0,23463.76,23471.0,0.16457995
2023-03-01 04:27:00+00:00,23471.67,23480.67,23470.49,23480.67,0.08755947
2023-03-01 04:29:00+00:00,23479.11,23479.11,23478.55,23478.55,0.00010314
2023-03-01 04:31:00+00:00,23487.11,23497.6,23487.11,23488.06,0.54438409
2023-03-01 04:32:00+00:00,23480.17,23484.32,23475.89,23478.36,0.42267305
2023-03-01 04:33:00+00:00,23476.42,23476.42,23476.42,23476.42,0.044
2023-03-01 04:34:00+00:00,23475.22,23475.73,23473.31,23475.73,0.05011395
2023-03-01 04:35:00+00:00,23480.46,23485.9,23480.46,23485.3,0.157
2023-03-01 04:37:00+00:00,23495.26,23516.74,23495.26,23516.74,2.13346014
2023-03-01 04:38:00+00:00,23517.84,23523.39,23500.55,23503.22,1.32951645
2023-03-01 04:39:00+00:00,23513.22,23513.22,23501.76,23507.0,0.14004227
2023-03-01 04:40:00+00:00,23521.26,23524.34,23514.59,23514.59,0.22262581
2023-03-01 04:41:00+00:00,23514.08,23516.13,23513.46,23516.13,0.24911466
2023-03-01 04:42:00+00:00,23512.36,23521.34,23511.85,23511.97,0.21403313
2023-03-01 04:43:00+00:00,23510.05,23510.05,23505.56,23505.56,0.18906603
2023-03-01 04:44:00+00:00,23502.89,23504.64,23495.09,23495.09,0.07738329
2023-03-01 04:45:00+00:00,23512.72,23513.26,23512.72,23513.26,0.07
2023-03-01 04:46:00+00:00,23520.46,23565.39,23520.46,23565.39,0.62878146
2023-03-01 04:47:00+00:00,23567.53,23570.44,23556.54,23564.69,0.28993469
2023-03-01 04:48:00+00:00,23568.31,23590.52,23566.24,23590.52,0.76291425
2023-03-01 04:49:00+00:00,23593.27,23739.21,23593.27,23722.32,5.9457164
2023-03-01 04:50:00+00:00,23744.16,23756.67,23721.1,23733.83,0.94762687
2023-03-01 04:51:00+00:00,23733.83,23808.36,23716.89,23795.16,4.56421669
2023-03-01 04:52:00+00:00,23813.17,23822.29,23762.63,23782.01,1.809178
2023-03-01 04:53:00+00:00,23774.45,23783.8,23774.07,23783.8,0.26311651
2023-03-01 04:54:00+00:00,23780.79,23825.88,23778.62,23820.11,1.93124325
2023-03-01 04:55:00+00:00,23811.61,23846.69,23803.08,23803.08,1.12986827
2023-03-01 04:56:00+00:00,23803.09,23810.78,23780.76,23780.76,1.28569564
2023-03-01 04:57:00+00:00,23771.91,23783.99,23771.91,23781.1,0.17796332
2023-03-01 04:58:00+00:00,23781.56,23817.68,23779.58,23804.66,1.70368116
2023-03-01 04:59:00+00:00,23798.12,23809.32,23786.92,23793.05,1.44334054
2023-03-01 05:00:00+00:00,23808.28,23829.09,23802.9,23802.9,0.40443806
2023-03-01 05:01:00+00:00,23798.23,23798.23,23774.57,23790.88,1.64727759
2023-03-01 05:02:00+00:00,23800.29,23800.29,23776.79,23781.91,0.83839411
2023-03-01 05:03:00+00:00,23778.28,23784.06,23766.5,23767.26,0.67585121
2023-03-01 05:04:00+00:00,23763.23,23767.26,23759.13,23767.26,0.15155183
2023-03-01 05:05:00+00:00,23786.17,23792.76,23786.17,23788.93,0.18929895
2023-03-01 05:06:00+00:00,23792.26,23792.26,23786.34,23787.78,0.14447539
2023-03-01 05:07:00+00:00,23786.67,23786.67,23783.37,23783.37,0.00031353
2023-03-01 05:08:00+00:00,23777.93,23784.72,23776.23,23784.22,0.78641545
2023-03-01 05:09:00+00:00,23784.22,23785.75,23765.36,23765.36,1.21484035
2023-03-01 05:10:00+00:00,23771.31,23779.91,23771.31,23779.91,0.1764
2023-03-01 05:11:00+00:00,23776.81,23776.81,23766.02,23766.02,0.08424978
2023-03-01 05:13:00+00:00,23760.38,23760.38,23751.23,23755.8,0.17327354
2023-03-01 05:14:00+00:00,23741.4,23746.19,23740.45,23746.19,0.38599995
2023-03-01 05:15:00+00:00,23757.97,23757.97,23753.84,23753.84,0.1057142
2023-03-01 05:17:00+00:00,23750.46,23750.46,23730.29,23730.29,0.26926936
2023-03-01 05:18:00+00:00,23727.87,23727.87,23709.9,23714.46,0.12890633
2023-03-01 05:19:00+00:00,23709.76,23709.76,23683.02,23683.02,0.36152963
2023-03-01 05:20:00+00:00,23702.81,23703.04,23690.88,23690.88,0.3127153
2023-03-01 05:21:00+00:00,23683.41,23683.41,23661.1,23661.1,0.81035736
2023-03-01 05:22:00+00:00,23659.54,23666.1,23653.2,23666.1,0.63050589
2023-03-01 05:23:00+00:00,23668.6,23668.6,23655.3,23658.01,0.15662362
2023-03-01 05:24:00+00:00,23666.96,23677.7,23666.96,23677.7,1.3918001
2023-03-01 05:25:00+00:00,23677.8,23693.78,23675.23,23693.66,0.34552647
2023-03-01 05:26:00+00:00,23665.28,23671.02,23660.66,23671.02,0.30996
2023-03-01 05:27:00+00:00,23665.14,23665.81,23658.17,23665.8,0.11089513
2023-03-01 05:28:00+00:00,23666.18,23681.59,23666.18,23681.2,0.33892418
2023-03-01 05:30:00+00:00,23681.86,23697.74,23681.86,23694.79,0.68090328
2023-03-01 05:31:00+00:00,23694.79,23694.79,23670.49,23670.49,0.00016004
2023-03-01 05:32:00+00:00,23682.92,23691.69,23682.46,23687.21,0.17523534
2023-03-01 05:33:00+00:00,23689.28,23689.28,23665.9,23665.9,0.48360348
2023-03-01 05:34:00+00:00,23670.92,23677.39,23668.89,23672.34,0.19992869
2023-03-01 05:35:00+00:00,23663.28,23663.28,23637.93,23637.93,0.07127149
2023-03-01 05:36:00+00:00,23642.29,23696.7,23635.67,23688.99,6.5012993
2023-03-01 05:37:00+00:00,23679.75,23687.66,23672.49,23682.02,0.61799767
2023-03-01 05:38:00+00:00,23687.03,23700.0,23687.03,23700.0,0.29064184
2023-03-01 05:39:00+00:00,23703.16,23703.16,23703.03,23703.03,0.02479545
2023-03-01 05:40:00+00:00,23699.67,23716.58,23699.67,23706.43,0.42594171
2023-03-01 05:42:00+00:00,23708.96,23711.49,23690.32,23690.32,2.67501551
2023-03-01 05:43:00+00:00,23678.31,23678.39,23659.37,23672.71,2.4699976
2023-03-01 05:44:00+00:00,23672.45,23685.7,23672.44,23685.7,1.06895708
2023-03-01 05:46:00+00:00,23683.6,23683.6,23657.84,23668.05,0.69705124
2023-03-01 05:47:00+00:00,23664.42,23665.0,23664.42,23665.0,0.00019249
2023-03-01 05:48:00+00:00,23659.72,23681.59,23659.72,23678.84,0.05790147
2023-03-01 05:49:00+00:00,23668.61,23669.78,23668.61,23669.78,0.10709
2023-03-01 05:50:00+00:00,23674.91,23693.77,23674.91,23693.77,0.14102876
2023-03-01 05:51:00+00:00,23685.96,23685.96,23683.56,23683.56,0.2111
2023-03-01 05:52:00+00:00,23683.19,23695.84,23683.19,23686.81,0.24018162
2023-03-01 05:53:00+00:00,23692.57,23692.57,23692.57,23692.57,5.026e-05
2023-03-01 05:54:00+00:00,23692.98,23694.84,23679.66,23680.83,0.38768246
2023-03-01 05:57:00+00:00,23700.46,23700.94,23699.23,23700.63,0.24487266
2023-03-01 05:58:00+00:00,23695.94,23705.83,23695.94,23705.83,0.01924174
2023-03-01 06:01:00+00:00,23701.15,23701.15,23692.89,23692.89,0.68716982
2023-03-01 06:02:00+00:00,23696.47,23696.47,23682.43,23684.23,0.03058423
2023-03-01 06:03:00+00:00,23681.95,23682.96,23680.0,23681.57,0.04093346
2023-03-01 06:05:00+00:00,23684.09,23684.09,23668.84,23672.64,0.34879762
2023-03-01 06:06:00+00:00,23673.48,23683.23,23673.48,23683.23,1.00576027
2023-03-01 06:07:00+00:00,23684.64,23684.64,23683.26,23684.27,0.12022
2023-03-01 06:08:00+00:00,23681.91,23681.91,23674.43,23674.43,0.074
2023-03-01 06:09:00+00:00,23674.52,23676.39,23674.52,23676.39,0.25483355
2023-03-01 06:10:00+00:00,23680.96,23705.33,23680.96,23705.33,0.1208
2023-03-01 06:12:00+00:00,23716.72,23716.88,23716.72,23716.88,0.04
2023-03-01 06:13:00+00:00,23727.2,23738.84,23722.65,23722.65,0.48634188
2023-03-01 06:14:00+00:00,23732.16,23732.16,23705.44,23705.44,0.33458179
2023-03-01 06:15:00+00:00,23696.66,23703.25,23696.18,23702.73,0.26402
2023-03-01 06:16:00+00:00,23707.6,23707.6,23707.6,23707.6,0.00039341
2023-03-01 06:17:00+00:00,23709.63,23718.15,23709.63,23718.15,0.30831808
2023-03-01 06:18:00+00:00,23716.73,23718.15,23716.73,23718.15,0.03592
2023-03-01 06:19:00+00:00,23708.41,23708.41,23697.92,23697.92,0.15811813
2023-03-01 06:20:00+00:00,23699.61,23702.48,23699.61,23702.37,0.37634653
2023-03-01 06:22:00+00:00,23701.55,23703.43,23699.58,23703.43,0.37768746
2023-03-01 06:23:00+00:00,23699.47,23702.67,23692.26,23702.67,0.53554576
2023-03-01 06:24:00+00:00,23706.74,23716.72,23702.54,23703.17,0.82701038
2023-03-01 06:25:00+00:00,23712.75,23712.75,23710.84,23710.84,0.42338913
2023-03-01 06:26:00+00:00,23711.29,23715.41,23711.29,23712.08,0.17004611
2023-03-01 06:27:00+00:00,23714.45,23726.72,23714.45,23726.72,0.1612
2023-03-01 06:28:00+00:00,23724.0,23727.0,23724.0,23726.94,0.09008762
2023-03-01 06:29:00+00:00,23726.77,23728.66,23726.77,23728.66,0.10347834
2023-03-01 06:30:00+00:00,23730.24,23732.22,23708.17,23708.17,0.46867873
2023-03-01 06:31:00+00:00,23709.06,23740.48,23708.71,23733.6,0.93940306
2023-03-01 06:32:00+00:00,23733.42,23739.44,23730.57,23733.22,0.97149672
2023-03-01 06:34:00+00:00,23748.51,23767.19,23748.51,23750.68,0.53955481
2023-03-01 06:36:00+00:00,23732.56,23735.39,23731.0,23731.0,0.82943646
