Date,Close,High,Low,Open,Volume
2023-03-01,1.0001460313796997,1.0003290176391602,0.9997010231018066,0.9999229907989502,3676550737
2023-03-02,1.0002950429916382,1.0006099939346313,0.9993919730186462,1.0000629425048828,3569810686
2023-03-03,1.0,1.0004899501800537,0.9993699789047241,1.0003180503845215,4111203947
2023-03-04,1.000048041343689,1.0002820491790771,0.9996579885482788,0.9999799728393555,2215392974
2023-03-05,1.0000100135803223,1.0003600120544434,0.9996079802513123,1.000054955482483,2396832193
2023-03-06,0.9999529719352722,1.0002390146255493,0.9996610283851624,1.0000380277633667,2954077279
2023-03-07,1.000080943107605,1.00040602684021,0.9996680021286011,0.9999489784240723,3567136291
2023-03-08,0.9998689889907837,1.0003290176391602,0.999638020992279,1.0000909566879272,3259552390
2023-03-09,1.0000079870224,1.000257968902588,0.9993749856948853,0.9998459815979004,3762826045
2023-03-10,0.9994789958000183,1.0009150505065918,0.9992179870605469,1.0000009536743164,7610706906
2023-03-11,0.9714999794960022,1.0000669956207275,0.8773999810218811,0.9994699954986572,26682206827
2023-03-12,0.9920690059661865,0.9954249858856201,0.9470130205154419,0.9682999849319458,9955867537
2023-03-13,0.998947024345398,1.0002779960632324,0.9880359768867493,0.9911580085754395,9184314805
2023-03-14,0.9991790056228638,1.000087022781372,0.9975619912147522,0.9991289973258972,7814525316
2023-03-15,1.0001840591430664,1.0007799863815308,0.9978529810905457,0.999131977558136,7297504595
2023-03-16,0.9999610185623169,1.0006439685821533,0.9990609884262085,1.0000890493392944,5813165153
2023-03-17,1.0000449419021606,1.000877022743225,0.9988660216331482,1.0000109672546387,6804547128
2023-03-18,0.9995020031929016,1.0005970001220703,0.9984049797058105,0.999888002872467,4862447405
2023-03-19,0.999845027923584,1.000480055809021,0.9984229803085327,0.9997119903564453,4030817576
2023-03-20,0.997979998588562,1.0004019737243652,0.9973899722099304,0.9999529719352722,6812088662
2023-03-21,0.9985259771347046,1.0000749826431274,0.9964489936828613,0.9979220032691956,5061226074
